"photoID";"userID";"dateTaken";"poiID";"poiTheme";"poiFreq";"seqID"
6999490841;"47108349@N07";1330653354;175;"Leisure/Recreation";259;1669
6999492173;"47108349@N07";1330653376;175;"Leisure/Recreation";259;1669
6999493313;"47108349@N07";1330653389;175;"Leisure/Recreation";259;1669
6999494525;"47108349@N07";1330653399;175;"Leisure/Recreation";259;1669
6999495781;"47108349@N07";1330653404;175;"Leisure/Recreation";259;1669
6999497191;"47108349@N07";1330655058;175;"Leisure/Recreation";259;1669
6999498369;"47108349@N07";1330655098;175;"Leisure/Recreation";259;1669
6853375170;"47108349@N07";1330655110;175;"Leisure/Recreation";259;1669
6853376366;"47108349@N07";1330655115;175;"Leisure/Recreation";259;1669
6999501973;"47108349@N07";1330655124;175;"Leisure/Recreation";259;1669
6999503057;"47108349@N07";1330656437;175;"Leisure/Recreation";259;1669
6853380222;"47108349@N07";1330656458;175;"Leisure/Recreation";259;1669
6853381338;"47108349@N07";1330656467;175;"Leisure/Recreation";259;1669
6999506573;"47108349@N07";1330657387;175;"Leisure/Recreation";259;1669
6853383812;"47108349@N07";1330657512;175;"Leisure/Recreation";259;1669
6853385076;"47108349@N07";1330657546;175;"Leisure/Recreation";259;1669
6999510549;"47108349@N07";1330657558;175;"Leisure/Recreation";259;1669
6853387698;"47108349@N07";1330657573;175;"Leisure/Recreation";259;1669
6999513121;"47108349@N07";1330657581;175;"Leisure/Recreation";259;1669
6853390256;"47108349@N07";1330657587;175;"Leisure/Recreation";259;1669
6853391478;"47108349@N07";1330658642;175;"Leisure/Recreation";259;1669
6853392780;"47108349@N07";1330658645;175;"Leisure/Recreation";259;1669
6853393936;"47108349@N07";1330658836;175;"Leisure/Recreation";259;1669
6853395302;"47108349@N07";1330658864;175;"Leisure/Recreation";259;1669
6999520631;"47108349@N07";1330658899;175;"Leisure/Recreation";259;1669
6853398172;"47108349@N07";1330659483;175;"Leisure/Recreation";259;1669
6853399754;"47108349@N07";1330659505;175;"Leisure/Recreation";259;1669
6999526209;"47108349@N07";1330659519;175;"Leisure/Recreation";259;1669
6999528407;"47108349@N07";1330659652;175;"Leisure/Recreation";259;1669
6853405788;"47108349@N07";1330659771;175;"Leisure/Recreation";259;1669
6999610481;"47108349@N07";1330672042;175;"Leisure/Recreation";259;1669
6999610921;"47108349@N07";1330672201;175;"Leisure/Recreation";259;1669
6999612059;"47108349@N07";1330672221;175;"Leisure/Recreation";259;1669
6853490248;"47108349@N07";1330672239;175;"Leisure/Recreation";259;1669
6999613751;"47108349@N07";1330672244;175;"Leisure/Recreation";259;1669
6999614913;"47108349@N07";1330672349;175;"Leisure/Recreation";259;1669
6853498130;"47108349@N07";1330672353;175;"Leisure/Recreation";259;1669
6999621475;"47108349@N07";1330672363;175;"Leisure/Recreation";259;1669
6853500080;"47108349@N07";1330672380;175;"Leisure/Recreation";259;1669
6999623823;"47108349@N07";1330672454;175;"Leisure/Recreation";259;1669
6999624667;"47108349@N07";1330672481;175;"Leisure/Recreation";259;1669
6853503346;"47108349@N07";1330672507;175;"Leisure/Recreation";259;1669
6999627205;"47108349@N07";1330673003;175;"Leisure/Recreation";259;1669
6999628531;"47108349@N07";1330673017;175;"Leisure/Recreation";259;1669
6999629885;"47108349@N07";1330673036;175;"Leisure/Recreation";259;1669
6853508478;"47108349@N07";1330673044;175;"Leisure/Recreation";259;1669
6999631961;"47108349@N07";1330673123;175;"Leisure/Recreation";259;1669
6853510520;"47108349@N07";1330673143;175;"Leisure/Recreation";259;1669
6999634181;"47108349@N07";1330673699;175;"Leisure/Recreation";259;1669
6853512380;"47108349@N07";1330673840;175;"Leisure/Recreation";259;1669
6999636377;"47108349@N07";1330674825;175;"Leisure/Recreation";259;1669
6853515014;"47108349@N07";1330675238;175;"Leisure/Recreation";259;1669
6853516516;"47108349@N07";1330675247;175;"Leisure/Recreation";259;1669
6999640235;"47108349@N07";1330675257;175;"Leisure/Recreation";259;1669
6999641569;"47108349@N07";1330675284;175;"Leisure/Recreation";259;1669
6999642807;"47108349@N07";1330675297;175;"Leisure/Recreation";259;1669
6853521492;"47108349@N07";1330675316;175;"Leisure/Recreation";259;1669
6999644739;"47108349@N07";1330675321;175;"Leisure/Recreation";259;1669
6853523156;"47108349@N07";1330675334;175;"Leisure/Recreation";259;1669
6999647041;"47108349@N07";1330675344;175;"Leisure/Recreation";259;1669
6999648009;"47108349@N07";1330675382;175;"Leisure/Recreation";259;1669
6853526696;"47108349@N07";1330675411;175;"Leisure/Recreation";259;1669
6999650517;"47108349@N07";1330675422;175;"Leisure/Recreation";259;1669
6853529246;"47108349@N07";1330675548;175;"Leisure/Recreation";259;1669
6999653173;"47108349@N07";1330675553;175;"Leisure/Recreation";259;1669
6853531676;"47108349@N07";1330675561;175;"Leisure/Recreation";259;1669
6999655449;"47108349@N07";1330675565;175;"Leisure/Recreation";259;1669
6853534282;"47108349@N07";1330675579;175;"Leisure/Recreation";259;1669
6853535504;"47108349@N07";1330675582;175;"Leisure/Recreation";259;1669
6853537060;"47108349@N07";1330675588;175;"Leisure/Recreation";259;1669
6853538610;"47108349@N07";1330675591;175;"Leisure/Recreation";259;1669
6853540192;"47108349@N07";1330676296;175;"Leisure/Recreation";259;1669
6999664389;"47108349@N07";1330676379;175;"Leisure/Recreation";259;1669
6853543066;"47108349@N07";1330676388;175;"Leisure/Recreation";259;1669
6853544406;"47108349@N07";1330676401;175;"Leisure/Recreation";259;1669
6999668675;"47108349@N07";1330676414;175;"Leisure/Recreation";259;1669
6853547418;"47108349@N07";1330676417;175;"Leisure/Recreation";259;1669
6999671193;"47108349@N07";1330676424;175;"Leisure/Recreation";259;1669
6853549112;"47108349@N07";1330676545;175;"Leisure/Recreation";259;1669
6999672847;"47108349@N07";1330676553;175;"Leisure/Recreation";259;1669
6999673667;"47108349@N07";1330677694;175;"Leisure/Recreation";259;1669
6999674767;"47108349@N07";1330677699;175;"Leisure/Recreation";259;1669
6999676243;"47108349@N07";1330677712;175;"Leisure/Recreation";259;1669
6999677445;"47108349@N07";1330677719;175;"Leisure/Recreation";259;1669
6853555292;"47108349@N07";1330677728;175;"Leisure/Recreation";259;1669
6999679353;"47108349@N07";1330677735;175;"Leisure/Recreation";259;1669
6999680751;"47108349@N07";1330677749;175;"Leisure/Recreation";259;1669
6853559322;"47108349@N07";1330677759;175;"Leisure/Recreation";259;1669
6853560804;"47108349@N07";1330677780;175;"Leisure/Recreation";259;1669
6853562220;"47108349@N07";1330677869;175;"Leisure/Recreation";259;1669
6999686129;"47108349@N07";1330678137;175;"Leisure/Recreation";259;1669
6853564880;"47108349@N07";1330678145;175;"Leisure/Recreation";259;1669
6999688975;"47108349@N07";1330678150;175;"Leisure/Recreation";259;1669
6853567748;"47108349@N07";1330678164;175;"Leisure/Recreation";259;1669
6999692143;"47108349@N07";1330678177;175;"Leisure/Recreation";259;1669
6999693477;"47108349@N07";1330678183;175;"Leisure/Recreation";259;1669
6853572240;"47108349@N07";1330678195;175;"Leisure/Recreation";259;1669
6999696697;"47108349@N07";1330678539;175;"Leisure/Recreation";259;1669
6853575002;"47108349@N07";1330678572;175;"Leisure/Recreation";259;1669
6999699481;"47108349@N07";1330678582;175;"Leisure/Recreation";259;1669
6853577600;"47108349@N07";1330678879;175;"Leisure/Recreation";259;1669
6853578730;"47108349@N07";1330679124;175;"Leisure/Recreation";259;1669
6999703025;"47108349@N07";1330679165;175;"Leisure/Recreation";259;1669
6853580976;"47108349@N07";1330679726;175;"Leisure/Recreation";259;1669
6999705311;"47108349@N07";1330679737;175;"Leisure/Recreation";259;1669
6853583640;"47108349@N07";1330679750;175;"Leisure/Recreation";259;1669
6853584668;"47108349@N07";1330679752;175;"Leisure/Recreation";259;1669
6853586114;"47108349@N07";1330679755;175;"Leisure/Recreation";259;1669
6853587120;"47108349@N07";1330679794;175;"Leisure/Recreation";259;1669
6999711449;"47108349@N07";1330679802;175;"Leisure/Recreation";259;1669
6853590036;"47108349@N07";1330679805;175;"Leisure/Recreation";259;1669
6999713617;"47108349@N07";1330681209;175;"Leisure/Recreation";259;1669
6999714687;"47108349@N07";1330681645;175;"Leisure/Recreation";259;1669
6853593104;"47108349@N07";1330681660;175;"Leisure/Recreation";259;1669
6853594024;"47108349@N07";1330681746;175;"Leisure/Recreation";259;1669
6999717933;"47108349@N07";1330681753;175;"Leisure/Recreation";259;1669
6853595962;"47108349@N07";1330681775;175;"Leisure/Recreation";259;1669
6999719311;"47108349@N07";1330681812;175;"Leisure/Recreation";259;1669
6853597366;"47108349@N07";1330682471;175;"Leisure/Recreation";259;1669
6999720845;"47108349@N07";1330682492;175;"Leisure/Recreation";259;1669
6853598586;"47108349@N07";1330682520;175;"Leisure/Recreation";259;1669
6853599258;"47108349@N07";1330682551;175;"Leisure/Recreation";259;1669
6853599498;"47108349@N07";1330682894;175;"Leisure/Recreation";259;1669
6853600152;"47108349@N07";1330682962;175;"Leisure/Recreation";259;1669
6853601124;"47108349@N07";1330682991;175;"Leisure/Recreation";259;1669
6999724793;"47108349@N07";1330683001;175;"Leisure/Recreation";259;1669
6999725849;"47108349@N07";1330683320;175;"Leisure/Recreation";259;1669
6999726619;"47108349@N07";1330683353;175;"Leisure/Recreation";259;1669
6853604984;"47108349@N07";1330683384;175;"Leisure/Recreation";259;1669
6853606768;"47108349@N07";1330684737;175;"Leisure/Recreation";259;1669
6999730523;"47108349@N07";1330684753;175;"Leisure/Recreation";259;1669
6853608520;"47108349@N07";1330684765;175;"Leisure/Recreation";259;1669
6999731995;"47108349@N07";1330684799;175;"Leisure/Recreation";259;1669
6853610144;"47108349@N07";1330685503;175;"Leisure/Recreation";259;1669
6853610698;"47108349@N07";1330685918;175;"Leisure/Recreation";259;1669
6999734619;"47108349@N07";1330685921;175;"Leisure/Recreation";259;1669
6853613130;"47108349@N07";1330686238;175;"Leisure/Recreation";259;1669
9423919735;"47108349@N07";1375492751;90;"Community Use";396;1670
12010158955;"47201412@N02";-2085559200;14;"Place of Worship";84;1671
12045763846;"47201412@N02";-2085559200;217;"Community Use";44;1671
11994828086;"47201412@N02";-1896170400;187;"Place Of Assembly";56;1672
12045276714;"47201412@N02";-1896170400;217;"Community Use";44;1672
12030257556;"47201412@N02";-1420106400;90;"Community Use";396;1673
6197747234;"47312601@N06";1317381752;189;"Place Of Assembly";765;1674
7629555644;"47312601@N06";1343049835;62;"Place Of Assembly";113;1675
746144863;"47322737@N00";1183773089;230;"Community Use";476;1676
746144997;"47322737@N00";1183773612;230;"Community Use";476;1676
746145009;"47322737@N00";1183782899;35;"Community Use";349;1676
873362178;"47322737@N00";1185077392;124;"Place Of Assembly";187;1677
873362200;"47322737@N00";1185077408;124;"Place Of Assembly";187;1677
2046287802;"47322737@N00";1194827565;77;"Leisure/Recreation";307;1678
2414267315;"47322737@N00";1207964223;230;"Community Use";476;1679
2414267415;"47322737@N00";1207964231;230;"Community Use";476;1679
2415092464;"47322737@N00";1207964246;230;"Community Use";476;1679
2415092660;"47322737@N00";1207965041;230;"Community Use";476;1679
2867823190;"47322737@N00";1221736952;90;"Community Use";396;1680
4188836753;"47322737@N00";1260764099;61;"Transport";122;1681
5011598316;"47322737@N00";1284859528;130;"Community Use";226;1682
5259936347;"47322737@N00";1292020905;137;"Transport";42;1683
12560366423;"47322737@N00";1392512955;218;"Purpose Built";287;1684
12560357803;"47322737@N00";1392513226;218;"Purpose Built";287;1684
12560232475;"47322737@N00";1392513882;218;"Purpose Built";287;1684
12560704604;"47322737@N00";1392513899;218;"Purpose Built";287;1684
12560216335;"47322737@N00";1392518580;218;"Purpose Built";287;1684
12560324083;"47322737@N00";1392518584;218;"Purpose Built";287;1684
12560315313;"47322737@N00";1392518625;218;"Purpose Built";287;1684
12560306053;"47322737@N00";1392518634;218;"Purpose Built";287;1684
12560661744;"47322737@N00";1392518832;218;"Purpose Built";287;1684
12560292893;"47322737@N00";1392518835;218;"Purpose Built";287;1684
12560171835;"47322737@N00";1392518842;218;"Purpose Built";287;1684
12560166595;"47322737@N00";1392518850;218;"Purpose Built";287;1684
12560160685;"47322737@N00";1392518859;218;"Purpose Built";287;1684
12560634904;"47322737@N00";1392519007;218;"Purpose Built";287;1684
12560629544;"47322737@N00";1392519019;218;"Purpose Built";287;1684
12560624324;"47322737@N00";1392519022;218;"Purpose Built";287;1684
12560619034;"47322737@N00";1392519477;218;"Purpose Built";287;1684
12560610654;"47322737@N00";1392519492;218;"Purpose Built";287;1684
12560601774;"47322737@N00";1392519555;218;"Purpose Built";287;1684
12560115145;"47322737@N00";1392519561;218;"Purpose Built";287;1684
12560586014;"47322737@N00";1392519841;218;"Purpose Built";287;1684
12560571664;"47322737@N00";1392519850;218;"Purpose Built";287;1684
12560098795;"47322737@N00";1392519850;218;"Purpose Built";287;1684
12560202833;"47322737@N00";1392519867;218;"Purpose Built";287;1684
13526638274;"47322737@N00";1396038158;57;"Place Of Assembly";58;1685
13892828695;"47322737@N00";1397110729;84;"Mixed Use";336;1686
424017648;"47334482@N00";1171932627;190;"Transport";351;1687
398130484;"47334482@N00";1171932950;230;"Community Use";476;1687
400613164;"47334482@N00";1171936924;188;"Place of Worship";225;1687
425065623;"47334482@N00";1171942584;235;"Retail";529;1687
427198067;"47334482@N00";1171942595;235;"Retail";529;1687
408181784;"47334482@N00";1171946308;228;"Leisure/Recreation";156;1687
413647706;"47334482@N00";1171948800;228;"Leisure/Recreation";156;1687
408166876;"47334482@N00";1171950595;216;"Place Of Assembly";25;1687
400722208;"47334482@N00";1171950892;216;"Place Of Assembly";25;1687
400722511;"47334482@N00";1171951166;216;"Place Of Assembly";25;1687
407052177;"47334482@N00";1171951649;182;"Leisure/Recreation";17;1687
7385384192;"47439204@N00";1334290562;201;"Mixed Use";104;1688
7385542428;"47439204@N00";1334290574;201;"Mixed Use";104;1688
7553703846;"47439204@N00";1342061691;84;"Mixed Use";336;1689
8072711114;"47848054@N04";1349769735;65;"Community Use";500;1690
8820915774;"47848054@N04";1369391049;63;"Leisure/Recreation";34;1691
5102026570;"47956885@N07";1287657104;57;"Place Of Assembly";58;1692
7731837184;"47980775@N02";1343447076;131;"Place Of Assembly";331;1693
7988303128;"47980775@N02";1347692037;132;"Leisure/Recreation";129;1694
8507781541;"47980775@N02";1361836883;189;"Place Of Assembly";765;1695
8546260477;"47980775@N02";1362967325;95;"Purpose Built";116;1696
8547399572;"47980775@N02";1362968122;95;"Purpose Built";116;1696
8576086459;"47980775@N02";1363851693;7;"Place of Worship";72;1697
8614974917;"47980775@N02";1364973301;95;"Purpose Built";116;1698
8615013353;"47980775@N02";1364974932;95;"Purpose Built";116;1698
8811528651;"47980775@N02";1369462494;130;"Community Use";226;1699
8909718536;"47980775@N02";1370067850;229;"Mixed Use";37;1700
8910067859;"47980775@N02";1370077578;230;"Community Use";476;1700
9148740421;"47980775@N02";1372326768;95;"Purpose Built";116;1701
9148828579;"47980775@N02";1372327766;95;"Purpose Built";116;1701
9258679757;"47980775@N02";1373529985;235;"Retail";529;1702
9317988119;"47980775@N02";1374226994;203;"Mixed Use";176;1703
9370195502;"47980775@N02";1374830727;203;"Mixed Use";176;1704
9375450486;"47980775@N02";1374894386;131;"Place Of Assembly";331;1705
9379936613;"47980775@N02";1374985232;110;"Leisure/Recreation";55;1706
9484591346;"47980775@N02";1376197469;95;"Purpose Built";116;1707
9585783561;"47980775@N02";1377403328;202;"Transport";358;1708
9723773522;"47980775@N02";1378885282;95;"Purpose Built";116;1709
10082955293;"47980775@N02";1380884788;242;"Mixed Use";45;1710
10771117315;"47980775@N02";1384059458;95;"Purpose Built";116;1711
10866216434;"47980775@N02";1384501060;38;"Community Use";455;1712
10866226804;"47980775@N02";1384501139;38;"Community Use";455;1712
11832605803;"47980775@N02";1389166869;95;"Purpose Built";116;1713
11991028996;"47980775@N02";1389931319;123;"Leisure/Recreation";258;1714
12004598375;"47980775@N02";1390011777;120;"Leisure/Recreation";357;1715
12007791144;"47980775@N02";1390030284;95;"Purpose Built";116;1715
12301843465;"47980775@N02";1391504888;95;"Purpose Built";116;1716
12302617074;"47980775@N02";1391507081;95;"Purpose Built";116;1716
12693126575;"47980775@N02";1393066184;90;"Community Use";396;1717
12694750384;"47980775@N02";1393071137;35;"Community Use";349;1717
8504418752;"47988174@N04";1361658417;38;"Community Use";455;1718
8503330727;"47988174@N04";1361658417;38;"Community Use";455;1718
8504419224;"47988174@N04";1361659442;230;"Community Use";476;1718
8503331217;"47988174@N04";1361659442;230;"Community Use";476;1718
8503332951;"47988174@N04";1361664550;108;"Transport";6;1718
8504442952;"47988174@N04";1361667828;92;"Mixed Use";8;1718
