"poiID";"title";"text";
"135";"Boaathouses are a local favourite";"Many years ago, boatraces on the Yarra River were a crowd favourite. All that remains of the old boathouses, which are still in use. They are the most noted feature of Alexander Gardens. Alexandra Gardens are also connected to the Kings Domain and the Botanic Gardens. Best acces from the CBDs is via Princes Bridge.";
"135";"Lovely";"Lovely green oasis in Melbourne CBD.  Just across the bridge is a lovely little garden with statues, lakes and tranquility.  Great spot to escape the hustle and bustle of the city. Backs on to other gardens too. Great place to visit.";
"135";"The South Banks greenery.";"Nestled between the Yarra River and Victoria Gardens is Alexandra Gardens. Not as large as the others but just as nice and well maintained. Along the side are a number of Melbourne's rowing clubs. These seem to be rather busy early in the morning.";
"135";"Underrated";"Sometimes these gardens get forgotten due to famous neighbours (Queen Victoria Gardens,domain Gardens,Botanical gardens). Worth a visit to watch the rowing and to see great views of city. Easy to access via tram or by walking across Princes Bridge";
"135";"A stroll to the Gardens in Melbourne center";"Alexander Gardens is just off the Yarra River and the Federation Square. <br>It offers a bit of respite from the city when we are in need of the little bit of greenery. <br>Best part is it's so close by to Melbourne Central that it won't be an effort to get there.";
"135";"Lovely morning walk";"My husband and I enjoyed a stroll through this garden and surrounding grounds this morning, and it was quite romantic! It's just by the river, and the grounds are so well kept. I recommend a visit!";
"135";"Small Gardens";"These gardens are located very close to the CBD, across the Yarra River from Federation Square. <br><br>My wife and I visited these two places during our recent holiday in Melbourne. Alexandra Gardens are relatively small compared to the other gardens in the vicinity.<br><br>The row of boathouses belonging to various wealthy private schools and The University of Melbourne are next to these gardens.";
"135";"Yarra river park frontage";"These gardens  are located on the south bank of the Yarra River, and across the river from Federation Square.<br><br>These gardens were first laid out in 1901.<br><br>These gardens are heritage  listed  due to their historical and archaeological significance.<br><br>Lovely green spot near the city centre and an ideal spot to have a picnic.";
"135";"A bend in the river";"Alexandra Gardens includes 5 ha (12 acres)  of parkland, including mature trees and spacious gardens, and the distinctive Canary Islans Palms, which have flourished despite Melbourne's cool climate. The garden was created at the turn of the 19th century, when the river was widened and straightened to alleviate  perodic flooding. The spoil was used to raise the height of the river banks and fill in the lagoons, creating these luxuriant  gardens.";
"135";"Melbourne's best known boatsheds";"If you cross Princes Bridge from the CBD going south, you can't miss the antiquated boatsheds on the Yarra's bank. The are still in use. The boatsheds are the most notable feature of Alexandra Gardens, on the Yarra's south bank. The park is also connected to the Kings Domain and the Royal Botanic  Gardens. You can also access The Tan, a running track which circumambulates the Botanic Gardens.";
"136";"";"I don't mind Parliament train station with its 1000 steps to the surface! OK I counted approx. 55 steps each escalator, just feels like more!  And the way you can feel the wind from the approaching train before it even comes into view, spooky....";
"136";"";"I had the best experience here.  I went to the platform and the train turned up on time.   Apparently there was a glitch in public transport that day!";
"136";"";"It's my favourite city loop station. Not too crowded but not quiet either. It is renowned for it's deep escalator and colour scheme is modern and bright.";
"136";"";"MODERN STATION THAT FORMS PART OF THE MELBOURNE UNDERGROUND CITY LOOP. Parliament has 4 platforms over two levels, accessed by long escalators (or lifts if you prefer. You can connect to any metro line from  this station. There are several entry points, including one that is  conveniently just opposite the Princess Theatre!";
